user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,is_retained,DoW,channel_code,is_correct_lang
a100006056,1/31/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006057,1/31/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006058,1/31/2018,Push,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006059,1/1/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006060,1/1/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006061,1/1/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006062,1/1/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006063,1/1/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006064,1/1/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006065,1/1/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006066,1/2/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006067,1/2/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006068,1/2/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006069,1/2/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006070,1/2/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006071,1/2/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006072,1/2/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006073,1/3/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006074,1/3/2018,Push,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006075,1/3/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006076,1/3/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006077,1/3/2018,Instagram,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006078,1/3/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006079,1/3/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006080,1/4/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006081,1/4/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006082,1/4/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006083,1/4/2018,Push,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006084,1/4/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006085,1/4/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006086,1/4/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006087,1/5/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006088,1/5/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006089,1/5/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006090,1/5/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006091,1/5/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006092,1/5/2018,Push,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006093,1/5/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006094,1/6/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006095,1/6/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006096,1/6/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006097,1/6/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006098,1/6/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006099,1/6/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006100,1/6/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006101,1/7/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006102,1/7/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006103,1/7/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006104,1/7/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006105,1/7/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006106,1/7/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006107,1/8/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006108,1/8/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006109,1/8/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006110,1/8/2018,Push,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006111,1/8/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006112,1/8/2018,Instagram,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006113,1/8/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006114,1/9/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006115,1/9/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006116,1/9/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006117,1/9/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006118,1/9/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006119,1/9/2018,Push,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006120,1/9/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006121,1/10/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006122,1/10/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006123,1/10/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006124,1/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006125,1/10/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006126,1/10/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006127,1/10/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006128,1/11/2018,Push,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006129,1/11/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006130,1/11/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006131,1/11/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006132,1/11/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006133,1/11/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006134,1/11/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006135,1/12/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006136,1/12/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006137,1/12/2018,Push,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006138,1/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006139,1/12/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006140,1/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006141,1/12/2018,Push,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006142,1/13/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006143,1/13/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006144,1/13/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006145,1/13/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006146,1/13/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006147,1/13/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006148,1/13/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006149,1/14/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006150,1/14/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006151,1/14/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006152,1/14/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006153,1/14/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006154,1/14/2018,Push,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006155,1/14/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006156,1/15/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006157,1/15/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006158,1/15/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006159,1/15/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006160,1/15/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006161,1/15/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006162,1/15/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006163,1/16/2018,Push,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006164,1/16/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006165,1/16/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006166,1/16/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006167,1/16/2018,Push,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006168,1/16/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006169,1/16/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006170,1/17/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006171,1/17/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006172,1/17/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006173,1/17/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006174,1/17/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006175,1/17/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006176,1/17/2018,Push,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006177,1/18/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006178,1/18/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006179,1/18/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006180,1/18/2018,Push,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006181,1/18/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006182,1/18/2018,Instagram,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006183,1/18/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006184,1/19/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006185,1/19/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006186,1/19/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006187,1/19/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006188,1/19/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006189,1/19/2018,Push,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006190,1/19/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006191,1/20/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006192,1/20/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006193,1/20/2018,Push,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006194,1/20/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006195,1/20/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006196,1/20/2018,Instagram,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006197,1/20/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006198,1/21/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006199,1/21/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006200,1/21/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006201,1/26/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006202,1/26/2018,Push,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006203,1/27/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006204,1/27/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006205,1/27/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006206,1/27/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006207,1/27/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006208,1/27/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006209,1/27/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006210,1/28/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006211,1/28/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006212,1/28/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006213,1/28/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006214,1/28/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006215,1/28/2018,Push,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006216,1/28/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006217,1/29/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006218,1/29/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006219,1/29/2018,Push,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006220,1/29/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006221,1/29/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006222,1/29/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006223,1/29/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006224,1/30/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006225,1/30/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006226,1/30/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006227,1/30/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006228,1/30/2018,Push,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006229,1/30/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006230,1/30/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006231,1/31/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006232,1/31/2018,Push,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006233,1/31/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006234,1/31/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006235,1/31/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006236,1/31/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006237,1/31/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006238,1/1/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006239,1/1/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006240,1/1/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006241,1/1/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006242,1/1/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006243,1/1/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006244,1/1/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006245,1/2/2018,Push,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006246,1/2/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006247,1/2/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006248,1/2/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006249,1/2/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006250,1/2/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006251,1/2/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006252,1/3/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006253,1/3/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006254,1/3/2018,Push,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006255,1/3/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006256,1/3/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006257,1/3/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006258,1/3/2018,Push,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006259,1/4/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006260,1/4/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006261,1/4/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006262,1/4/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006263,1/4/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006264,1/4/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006265,1/4/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006266,1/5/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006267,1/5/2018,Push,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006268,1/5/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006269,1/5/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006270,1/5/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006271,1/5/2018,Push,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006272,1/5/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006273,1/6/2018,Instagram,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006274,1/6/2018,Instagram,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006275,1/6/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006276,1/6/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006277,1/6/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006278,1/6/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006279,1/6/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006280,1/7/2018,Push,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006281,1/7/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006282,1/7/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006283,1/7/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006284,1/7/2018,Push,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006285,1/7/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006286,1/8/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006287,1/8/2018,Instagram,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006288,1/8/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006289,1/8/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006290,1/8/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006291,1/8/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006292,1/8/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006293,1/9/2018,Push,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006294,1/9/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006295,1/9/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006296,1/9/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006297,1/9/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006298,1/9/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006299,1/9/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006300,1/10/2018,Instagram,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006301,1/10/2018,Facebook,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006302,1/10/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006303,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006304,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006305,1/10/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006306,1/10/2018,Push,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006307,1/11/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006308,1/11/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006309,1/11/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006310,1/11/2018,Push,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006311,1/11/2018,Facebook,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006312,1/11/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006313,1/11/2018,Instagram,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006314,1/12/2018,Facebook,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006315,1/12/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006316,1/12/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006317,1/12/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006318,1/12/2018,House Ads,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006319,1/12/2018,Push,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006320,1/12/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006321,1/13/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006322,1/13/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006323,1/13/2018,Push,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006324,1/13/2018,Facebook,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006325,1/13/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006326,1/13/2018,Instagram,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006327,1/13/2018,Facebook,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006328,1/14/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006329,1/14/2018,House Ads,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006330,1/14/2018,House Ads,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006331,1/14/2018,House Ads,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006332,1/14/2018,Push,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006333,1/14/2018,House Ads,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006334,1/14/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100006335,1/15/2018,House Ads,personalization,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100006336,1/15/2018,Push,personalization,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100006337,1/15/2018,Facebook,personalization,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100006338,1/15/2018,Instagram,personalization,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100006339,1/15/2018,Instagram,personalization,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100006340,1/15/2018,Facebook,personalization,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100006341,1/15/2018,House Ads,personalization,FALSE,English,English,36-45 years,,,TRUE,,,Yes
